Name;SKU;Description;Saleprice;Regularprice;Image;Category;Vendor;Memory;Status
Apple iPhone 6 32Gb;apple_iphone_6_32gb_new;Apple iPhone 6 32Gb новый в любом цвете!;18699;20900;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;32Gb;Новый;
Apple iPhone 6 32Gb;apple_iphone_6_32gb_rfb;Apple iPhone 6 32Gb восстановленный до нового в любом цвете!;9499;10800;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;32Gb;Восстановленный;
Apple iPhone 6 32Gb;apple_iphone_6_32gb_used;Apple iPhone 6 32Gb б/у в оригинале в отличном состоянии в любом цвете!;9699;11000;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;32Gb;Б/У в оригинале;
Apple iPhone 6 64Gb;apple_iphone_6_64gb_rfb;Apple iPhone 6 64Gb восстановленный до нового в любом цвете!;9899;11200;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;64Gb;Восстановленный;
Apple iPhone 6 64Gb;apple_iphone_6_64gb_used;Apple iPhone 6 64Gb б/у в оригинале в отличном состоянии в любом цвете!;10299;11700;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;64Gb;Б/У в оригинале;
Apple iPhone 6 128Gb;apple_iphone_6_128gb_rfb;Apple iPhone 6 128Gb восстановленный до нового в любом цвете!;10599;12000;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;128Gb;Восстановленный;
Apple iPhone 6 128Gb;apple_iphone_6_128gb_used;Apple iPhone 6 128Gb б/у в оригинале в отличном состоянии в любом цвете!;10899;12300;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;128Gb;Б/У в оригинале;
Apple iPhone 6 Plus 16Gb;apple_iphone_6_plus_16gb_rfb;Apple iPhone 6 Plus 16Gb восстановленный до нового в любом цвете!;10999;12400;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Silver/img.jpg;Apple > iPhone 6;Apple;16Gb;Восстановленный;
Apple iPhone 6 Plus 16Gb;apple_iphone_6_plus_16gb_used;Apple iPhone 6 Plus 16Gb б/у в оригинале в отличном состоянии в любом цвете!;12999;14600;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Silver/img.jpg;Apple > iPhone 6;Apple;16Gb;Б/У в оригинале;
Apple iPhone 6 Plus 64Gb;apple_iphone_6_plus_64gb_rfb;Apple iPhone 6 Plus 64Gb восстановленный до нового в любом цвете!;12399;14000;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Plus/Silver/img.jpg;Apple > iPhone 6;Apple;64Gb;Восстановленный;
