id;available;delivery;pickup;store;url;vendor;name;category;price;oldprice;currencyId;picture;description;param;sales_notes;warranty;country_of_origin;barcode;bid;cbid
DWPXFChTi3CV;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_256gb_new;Apple;Apple iPhone 11 Pro Max 256Gb Midnight Green новый;Мобильные телефоны;99199;109500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/MidnightGreen/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
kvAQJW4vmpqr;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_256gb_new;Apple;Apple iPhone 11 Pro Max 256Gb Silver новый;Мобильные телефоны;99199;109500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/Silver/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
o4JOnmGdd8dJ;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_256gb_new;Apple;Apple iPhone 11 Pro Max 256Gb Space Gray новый;Мобильные телефоны;99199;109500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/SpaceGray/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Hfi6WP9hzwhd;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_512gb_new;Apple;Apple iPhone 11 Pro Max 512Gb Gold новый;Мобильные телефоны;108399;119600;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/Gold/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
aSXKZb6VjOYg;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_512gb_new;Apple;Apple iPhone 11 Pro Max 512Gb Midnight Green новый;Мобильные телефоны;108399;119600;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/MidnightGreen/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
B2OKApbaUO1k;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_512gb_new;Apple;Apple iPhone 11 Pro Max 512Gb Silver новый;Мобильные телефоны;108399;119600;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/Silver/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
saUaa48GbZZZ;true;true;false;false;https://amo-led.ru/product/apple_iphone_11_pro_max_512gb_new;Apple;Apple iPhone 11 Pro Max 512Gb Space Gray новый;Мобильные телефоны;108399;119600;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/11ProMax/SpaceGray/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
VN92LTDv0xtJ;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_64gb_new;Samsung;Samsung Galaxy S9 64Gb Black новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
XdWSfSmf9TK0;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_64gb_new;Samsung;Samsung Galaxy S9 64Gb Blue новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
BS0dxjPUnyQU;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_64gb_new;Samsung;Samsung Galaxy S9 64Gb Gray новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9/Gray/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
mZaIUmqn6Xo9;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_64gb_new;Samsung;Samsung Galaxy S9 64Gb Purple новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9/Purple/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
kSSaI4iTuCO8;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_plus_64gb_new;Samsung;Samsung Galaxy S9 Plus 64Gb Black новый;Мобильные телефоны;38199;42400;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9Plus/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Wi2QdiYBABEH;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_plus_64gb_new;Samsung;Samsung Galaxy S9 Plus 64Gb Blue новый;Мобильные телефоны;38199;42400;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9Plus/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
IIFbhYEoLOhR;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_plus_64gb_new;Samsung;Samsung Galaxy S9 Plus 64Gb Gold новый;Мобильные телефоны;38199;42400;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9Plus/Gold/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
DnMXz9fNACdG;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_plus_64gb_new;Samsung;Samsung Galaxy S9 Plus 64Gb Gray новый;Мобильные телефоны;38199;42400;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9Plus/Gray/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
wgUIa1wMEVNq;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s9_plus_64gb_new;Samsung;Samsung Galaxy S9 Plus 64Gb Purple новый;Мобильные телефоны;38199;42400;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S9Plus/Purple/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Y7ZYOzs6NkOF;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10e_128gb_new;Samsung;Samsung Galaxy S10e 128Gb Black новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10e/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
1cxlHRd8bGiW;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10e_128gb_new;Samsung;Samsung Galaxy S10e 128Gb Green новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10e/Green/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
jlka2QYDXJcG;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10e_128gb_new;Samsung;Samsung Galaxy S10e 128Gb White новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10e/White/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
fqMcxejd6hfs;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10e_128gb_new;Samsung;Samsung Galaxy S10e 128Gb Yellow новый;Мобильные телефоны;36499;40500;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10e/Yellow/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
2xXCiv6WGtQU;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10_128gb_new;Samsung;Samsung Galaxy S10 128Gb Black новый;Мобильные телефоны;47999;53100;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
uUDcNf2pDOIW;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10_128gb_new;Samsung;Samsung Galaxy S10 128Gb Green новый;Мобильные телефоны;47999;53100;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10/Green/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
gNOBpd3RACcl;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10_128gb_new;Samsung;Samsung Galaxy S10 128Gb White новый;Мобильные телефоны;47999;53100;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10/White/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Crd3aCsYn6lV;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10_plus_128gb_new;Samsung;Samsung Galaxy S10 Plus 128Gb Black новый;Мобильные телефоны;52599;58200;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10Plus/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
zohCtKi97Wsl;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10_plus_128gb_new;Samsung;Samsung Galaxy S10 Plus 128Gb Green новый;Мобильные телефоны;52599;58200;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10Plus/Green/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
6teW3zlDW66D;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_s10_plus_128gb_new;Samsung;Samsung Galaxy S10 Plus 128Gb White новый;Мобильные телефоны;52599;58200;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/S10Plus/White/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
oXvQRzSFHfHW;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_note_9_128gb_new;Samsung;Samsung Galaxy Note 9 128Gb Black новый;Мобильные телефоны;46299;51300;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/Note9/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
MQZAv9EmNwVm;true;true;false;false;https://amo-led.ru/product/samsung_galaxy_note_9_128gb_new;Samsung;Samsung Galaxy Note 9 128Gb Blue новый;Мобильные телефоны;46299;51300;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Samsung/Galaxy/Note9/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
vo1HAy0MByDU;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_lite_64gb_new;Xiaomi;Xiaomi Mi 8 Lite 64Gb Black новый;Мобильные телефоны;12399;14000;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8Lite/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
DN3OpkW9EC3W;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_lite_64gb_new;Xiaomi;Xiaomi Mi 8 Lite 64Gb Blue новый;Мобильные телефоны;12399;14000;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8Lite/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Fjdh1fJrcrO2;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_lite_64gb_new;Xiaomi;Xiaomi Mi 8 Lite 64Gb Pink новый;Мобильные телефоны;12399;14000;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8Lite/Pink/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
kqORsanOuW1y;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_lite_128gb_new;Xiaomi;Xiaomi Mi 8 Lite 128Gb Black новый;Мобильные телефоны;16999;19000;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8Lite/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
oSHgJEWuO4Kh;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_lite_128gb_new;Xiaomi;Xiaomi Mi 8 Lite 128Gb Blue новый;Мобильные телефоны;16999;19000;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8Lite/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
rwQgLS6T11tv;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_lite_128gb_new;Xiaomi;Xiaomi Mi 8 Lite 128Gb Pink новый;Мобильные телефоны;16999;19000;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8Lite/Pink/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
ALRv3BjVDPUd;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_64gb_new;Xiaomi;Xiaomi Mi 8 64Gb Black новый;Мобильные телефоны;20399;22800;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
w2uYexXI3NJU;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_64gb_new;Xiaomi;Xiaomi Mi 8 64Gb Blue новый;Мобильные телефоны;20399;22800;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
mr0a8oKlYFtG;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_64gb_new;Xiaomi;Xiaomi Mi 8 64Gb Gold новый;Мобильные телефоны;20399;22800;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/Gold/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
QUB8V3Pex3GK;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_64gb_new;Xiaomi;Xiaomi Mi 8 64Gb White новый;Мобильные телефоны;20399;22800;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/White/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
0mi6bmkqFPqT;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_128gb_new;Xiaomi;Xiaomi Mi 8 128Gb Black новый;Мобильные телефоны;22099;24700;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
REDaOFuc8l5C;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_128gb_new;Xiaomi;Xiaomi Mi 8 128Gb Blue новый;Мобильные телефоны;22099;24700;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
0O2Oji8zi2sq;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_128gb_new;Xiaomi;Xiaomi Mi 8 128Gb Gold новый;Мобильные телефоны;22099;24700;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/Gold/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
9wTczMFSmNtU;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_8_128gb_new;Xiaomi;Xiaomi Mi 8 128Gb White новый;Мобильные телефоны;22099;24700;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/8/White/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Swgt6YxHr4KW;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_9_64gb_new;Xiaomi;Xiaomi Mi 9 64Gb Black новый;Мобильные телефоны;24399;27200;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/9/Black/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
Q642InRTAFPX;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_9_64gb_new;Xiaomi;Xiaomi Mi 9 64Gb Blue новый;Мобильные телефоны;24399;27200;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/9/Blue/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
pZoXbhpP2e1z;true;true;false;false;https://amo-led.ru/product/xiaomi_mi_9_64gb_new;Xiaomi;Xiaomi Mi 9 64Gb Purple новый;Мобильные телефоны;24399;27200;RUR;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Xiaomi/Mi/9/Purple/img.jpg;В наличии в любом цвете! Оплата: наличными, по карте, в кредит, в рассрочку, через р/с, по трейд-ин. Самовывоз и доставка по РФ.;;;от производителя;;;;
